ANA MARIA TEIXEIRA RANGEL;44;PRP;-;0;
CRISTOVAM RICARDO CALVACANTI BUARQUE;12;PDT;-;0;
GERALDO JOSÉ RODRIGUES ALCKMIN FILHO;45;PSDB;COLIGAÇÂO POR UM BRASIL DECENTE;0;
HELOÍSA HELENA LIMA DE MORAES CARVALHO;50;PSOL;FRENTE DE ESQUERDA;0;
JOSÉ MARIA EYMAEL;27;PSDC;-;0;
LUCIANO CALDAS BIVAR;17;PSL;-;0;
LUIZ INACIO LULA DA SILVA;13;PT;A FORÇA DO POVO;1;
RUI COSTA PIMENTA;29;PCO;-;0;
BRANCOS;0;
NULOS;0;
